# Gene Family	ABM006_Abundance-RPKs	BE108_Abundance-RPKs	BE109_Abundance-RPKs	BE110_Abundance-RPKs	BE111_Abundance-RPKs	BE112_Abundance-RPKs	BE114_Abundance-RPKs	BE115_Abundance-RPKs	BE116_Abundance-RPKs	BE117_Abundance-RPKs	BE118_Abundance-RPKs	BE119_Abundance-RPKs	BE121_Abundance-RPKs	BE124_Abundance-RPKs	BE208_Abundance-RPKs	BE209_Abundance-RPKs	BE210_Abundance-RPKs	BE211_Abundance-RPKs	BE212_Abundance-RPKs	BE213_Abundance-RPKs	BE214_Abundance-RPKs	BE215_Abundance-RPKs	BE216_Abundance-RPKs	BE217_Abundance-RPKs	BE218_Abundance-RPKs	BE219_Abundance-RPKs	BE221_Abundance-RPKs	BE319_Abundance-RPKs	BL105_Abundance-RPKs	BL106_Abundance-RPKs	BL107_Abundance-RPKs	BL108_Abundance-RPKs	BL110_Abundance-RPKs	BL111_Abundance-RPKs	BL112_Abundance-RPKs	BS001_Abundance-RPKs	BS005_Abundance-RPKs	DJA002_Abundance-RPKs	EBO001_Abundance-RPKs	ERR2503700_Abundance-RPKs	ERR2868193_Abundance-RPKs	EXB015.A2001_Abundance-RPKs	EXB015.A2101_Abundance-RPKs	EXB015.A2501_Abundance-RPKs	EXB015.A2601_Abundance-RPKs	EXB020.A0101_Abundance-RPKs	EXB021.A0101_Abundance-RPKs	EXB022.A0101_Abundance-RPKs	EXB023.A0101_Abundance-RPKs	FDM001_Abundance-RPKs	G0001_Abundance-RPKs	G0005_Abundance-RPKs	G0007_Abundance-RPKs	G0008_Abundance-RPKs	G0009_Abundance-RPKs	G0011_Abundance-RPKs	G0012_Abundance-RPKs	G0013_Abundance-RPKs	G0014_Abundance-RPKs	G0016_Abundance-RPKs	G0017_Abundance-RPKs	G0018_Abundance-RPKs	G0019_Abundance-RPKs	G0020_Abundance-RPKs	G0021_Abundance-RPKs	G0026_Abundance-RPKs	G0028_Abundance-RPKs	G0031_Abundance-RPKs	G0033_Abundance-RPKs	G0034_Abundance-RPKs	G0036_Abundance-RPKs	GDC002_Abundance-RPKs	GDC004_Abundance-RPKs	GDC005_Abundance-RPKs	Gb1wash_Abundance-RPKs	Gb2wash_Abundance-RPKs	LIB007.A0117_Abundance-RPKs	LIB012.A0101_Abundance-RPKs	LIB013.A0101_Abundance-RPKs	LIB014.A0101_Abundance-RPKs	LIB015.A0101_Abundance-RPKs	LOB001_Abundance-RPKs	MTK001_Abundance-RPKs	MTM001_Abundance-RPKs	MTM002_Abundance-RPKs	MTM004_Abundance-RPKs	MTM005_Abundance-RPKs	MTM006_Abundance-RPKs	MTM008_Abundance-RPKs	MTM009_Abundance-RPKs	MTM010_Abundance-RPKs	MTM011_Abundance-RPKs	MTM012_Abundance-RPKs	MTM013_Abundance-RPKs	MTS001_Abundance-RPKs	MTS002_Abundance-RPKs	MTS003_Abundance-RPKs
GO:1903477: [BP] mitotic contractile ring actin filament bundle assembly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217129	0	0	0	0	0.0342245	0	0.0494631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.76212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903478: [BP] actin filament bundle convergence involved in mitotic contractile ring assembly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217129	0	0	0	0	0.0342245	0	0.0494631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.76212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903479: [BP] mitotic actomyosin contractile ring assembly actin filament organization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.668726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.439707	0	0	0	0	0	0	0	0.0905942	0	0.27764	0	0	0	0	0	0	6.66351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903499: [BP] regulation of mitotic actomyosin contractile ring assembly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903506: [BP] regulation of nucleic acid-templated transcription	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139434	0	0	0	0.428285	0.0574827	0	0.756829	0	0	0	0	0	0	0	0	0	0	0	3.04743	0	0	14.7311	0.405536	0	0.510272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903507: [BP] negative regulation of nucleic acid-templated transcription	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0501016	0	0.24075	0	0	0	0	0	0	0	0	0	0	0	1.15807	0	0	8.69606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903561: [CC] extracellular vesicle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.410717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903562: [BP] microtubule bundle formation involved in mitotic spindle midzone assembly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0252767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.63279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903563: [BP] microtubule bundle formation involved in horsetail-astral microtubule organization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0252767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.63279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903643: [BP] positive regulation of recombination hotspot binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129714	0	0	0	0.285034	0	0	0	0	0	0	0	0	0	0.668325	0	0	0	0	0	1.06379	8.29363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903654: [BP] phosphorylation of RNA polymerase II C-terminal domain serine 5 residues involved in positive regulation of transcription elongation from RNA polymerase II promoter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119326	0.116798	0	0	0	0.349054	0	0	0	0	0	0	0	0	0	0.838067	0	0	0	0	0	1.14783	8.74911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903655: [BP] phosphorylation of RNA polymerase II C-terminal domain serine 2 residues involved in positive regulation of transcription elongation from RNA polymerase II promoter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119326	0.116798	0	0	0	0.691932	0	0.426127	0	0	0	0	0	0	0	1.23992	0	0	0	0	0	1.14783	16.414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903663: [BP] L-altrarate catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17489	0	0	0	0	0	0	0	0	0	1.37461	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168537	0	0	0	0	0	0	0.706248	0	0	0	0	0	0	0	0	0	0	0	0	0.413364	0	0	0	0	0	0	0	0	0.404992	0	0	0
GO:1903692: [BP] methionine import into cell	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.604118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0287715	0	0.208796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.20272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903694: [BP] positive regulation of mitotic G1 cell cycle arrest in response to nitrogen starvation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0566423	0	0	0	0	0.0356706	0	0.128254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.44761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903695: [BP] MAPK cascade involved in ascospore formation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.647683	0	0	0	0	0	0	0	0	0	0.0684428	0	0	0	0	1.51199	0	0.0790097	0	0	0	0	0	0	0	1.34413	0	0	0	0	0	2.35089	24.2326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903712: [BP] cysteine transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.15243	0	0	0	0	0	0	0	0	0	2.8256	0	0	0.0247533	0.576286	0	0	0	0	0	0	0	0.0837671	0	0.409327	0	0	0	0	0	0	0.136655	0	0	0	0	0	0	0	0	0	0	0	0	0.710042	0	0	0	0	0	0.128389	0	0	0.868939	0	0	0
GO:1903715: [BP] regulation of aerobic respiration	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.602395	0	0	0	0	0	0	0	0	0	0	0.129714	0	0	0	0.339805	0	0.186034	0	0	0	0	0	0	0	0.668325	0	0	0	0	0	1.06379	16.6907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903716: [BP] guanine transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.581228	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14982	0	0	0	0	0	0	0	0.347551	0	0.333872	0	0	0	0	0	0	0.140709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79063	0	0	0	0	0	0
GO:1903759: [BP] signal transduction involved in regulation of aerobic respiration	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.498244	0	0	0	0	0	0	0	0	0	0.561749	0	0	0	0	0	0	7.05821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903774: [BP] positive regulation of viral budding via host ESCRT complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903785: [BP] L-valine transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336364	0	0	0	0	0	0	0	0.344344	0	0.172719	0	0	0	0	0	0	0	0	0.345924	0	1.07664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.235158	0	0	0	0	0	0
GO:1903789: [BP] regulation of amino acid transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.604118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0287715	0	0.208796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903791: [BP] uracil transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164361	0	0	0	0	0	0	0	0	0	0.104716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129054	0	0	0	0	0	0
GO:1903825: [BP] organic acid transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173519	0	0	0	0	0	0	0	0	0	0.0799601	0	0	0	0	0.0246742	0	0.178592	0	0	0	0	0.0802745	0	0.0502259	0	0	0	0	0	0	0	7.87365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118743	0	0	0	0	0	0
GO:1903826: [BP] arginine transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0325976	0	0.470337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.9637	0.31244	0	0.38372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903830: [BP] magnesium ion transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0685695	0	0.167212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903831: [BP] signal transduction involved in cellular response to ammonium ion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147081	0	0	0	0	0	0	0.296997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.51878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903833: [BP] positive regulation of cellular response to amino acid starvation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0798673	0	0.295028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.26301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903834: NO_NAME	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0912432	0	0	0	0.277532	0	0.482812	0	0	0	0	0	0	0	0.266057	0	0	0	0	0	0	7.45173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903931: [BP] positive regulation of pyrimidine-containing compound salvage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0484292	0	0	0	0	0.0618813	0	0.564667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.96069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903934: [BP] positive regulation of DNA primase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.493853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1903940: [BP] negative regulation of TORC2 signaling	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343932	0	0	0	0	0	0	0	0	0	0.567315	0	0	0	0	0	1.01658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1904030: [BP] negative regulation of cyclin-dependent protein kinase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0557956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.18504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1904161: [BP] DNA synthesis involved in UV-damage excision repair	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8094	0	0	0	0	0	0	0	0	0	0.320595	0	0	0	0	0.96395	0	0.326544	0	0	0	0	0	0	0	1.31842	0	0	0	0	0	1.85102	18.4152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1904162: [MF] 5'-3' exodeoxyribonuclease activity involved in UV-damage excision repair	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0275664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.72619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1904659: [BP] glucose transmembrane transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45505	0	0	0	0	0.751493	0	3.64364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227.662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990022: [BP] RNA polymerase III complex localization to nucleus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0584304	0	0	0.606639	1.06223	0	0	4.42298	0	0	0	0	0	0	0.553784	0	0	0	1.60241	0	2.0011	0.607093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990023: [CC] mitotic spindle midzone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24282	0	0	0	0	0	0	0	0	0	0.0651387	0.108431	0	0	0	0.147412	0	0.678039	0	0	0	0	0	0	0	0	0	0	0	2.58311	0	0	33.5046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990050: [MF] phosphatidic acid transporter activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478029	0	0.883332	0	0	0	0	0	0	0	0.306788	0	0	0	0	0	1.99173	14.1552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990063: [CC] Bam protein complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217207	0	0	0	0	0	0	0	0	0	4.81469	0	0	0.201877	0.187395	0	0	0	0	0	0	0	0.0991693	0	0.678452	0	0	0	0	0	0	0.755613	0	0	0	0	0	0	0	0	0	0	0	0	1.45315	0	0	0.160477	0	0	0.166972	0	0	0.651296	0	0	0
GO:1990070: [CC] TRAPPI protein complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84219	0	0	0	0	0.467282	0	0	0	0	2.52738	0	0	0	0	0	2.10541	18.3796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990071: [CC] TRAPPII protein complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74441	0	0	0	0	0	0	0	0	0	0.0854355	0	0	0	0	1.85147	0	0.198509	0	0	0.467282	0	0	0	0	2.52738	0	0	0	0	0	2.10541	26.3073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990072: [CC] TRAPPIII protein complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200716	0	0	0	0	0	0	0	0	0	0.171437	0	0	0	0	1.86057	0	0.26373	0	0	0.467282	0	0	0	0	2.52738	0	0	0	0	0	2.10541	26.4945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990077: [CC] primosome complex	129.875	0	0	0	0	0	47.0719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.9057	208.521	158.12	191.757	22.8079	95.4336	0	0	0	0	0	0	0	0	146.839	124.465	17.0543	135.346	150.489	159.249	144.102	186.835	54.9058	20.1371	160.731	178.201	159.217	221.373	61.9801	207.058	125.508	136.882	41.21	17.8496	136.405	61.04	73.1163	186.549	156.053	279.48	200.773	0	0	0	0	19.7362	33.9999	336.093	157.387	92.0669	226.528	253.15	231.397	282.147	104.236	229.241	137.944	213.835	100.186	210.605	200.157	139.948
GO:1990112: [CC] RQC complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.898978	0	0	0	0	0	0	0	0	0	0	0.0476944	0	0	0	0.415093	0	0	0	0	0	0	0	0	0	0.551523	0	0	0	0	0	1.33403	0.35697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990116: [BP] ribosome-associated ubiquitin-dependent protein catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.898978	0	0	0	0	0	0	0	0	0	0	0.0476944	0	0	0	0.415093	0	0	0	0	0	0	0	0	0	0.551523	0	0	0	0	0	1.33403	0.35697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990119: [MF] ATP-dependent RNA helicase inhibitor activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990120: [BP] messenger ribonucleoprotein complex assembly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.433711	0	0	0	0	0	0	0	0	0	0.542549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990130: [CC] Iml1 complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990131: [CC] Gtr1-Gtr2 GTPase complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.708476	0	0	0	0	0	0	0	0	0	0	0.0633322	0	0	0	1.62807	0	0.483031	0	0	0	0	0	0	0	1.55679	0	0	0	0	0	2.398	20.1277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990141: [BP] chromatin silencing at centromere outer repeat region	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.504146	0	0	3.62692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.305791	0	1.6824	0	0	0	0	0	0	0	0.101845	0	0	0	0	0	0	38.3265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
