HMT_ID	Domain	Phylum	Class	Order	Family	Genus	Species	Status	Body_site	Warning	Type_strain	16S_rRNA	Clone_count	Clone_%	Clone_rank	Synonyms	NCBI_taxon_id	NCBI_pubmed_count	NCBI_nucleotide_count	NCBI_protein_count	Genome_ID	General_info	Cultivability	Phenotypic_characteristics	Prevalence	Disease	References
740	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	pseudoalcaligenes	Named	Unassigned			Z76666	1	0.00	459		330	204	1017	33778	SEQF2423|SEQF2352|SEQF2714	N/A					
742	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae [XI]	Mogibacterium	pumilum	Named	Unassigned			AB021701	3	0.01	387		86332	1	5	0	SEQF2645|SEQF2857	N/A					
743	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	putidum	Named	Oral			AY369249	0	0.00	0		221027	6	17	10	SEQF2771	N/A					
745	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	Named	Oral			AB023575	0	0.00	0	Micrococcus scarlatinae|Streptococcus erysipelatos|Streptococcus hemolyticus|Streptococcus scarlatinae	1314	13690	31374	449746	SEQF1355|SEQF1353|SEQF1494|SEQF2384|SEQF1365|SEQF1356|SEQF1359|SEQF1357|SEQF2242|SEQF1358|SEQF1380|SEQF1360|SEQF1361|SEQF1362|SEQF1363|SEQF1364|SEQF2181|SEQF2301	N/A					
746	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	radicidentis	Named	Unassigned			AJ251986	0	0.00	0		111015	8	3	0	SEQF2781	N/A					
747	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythromicrobium	ramosum	Named	Unassigned			AF465837	2	0.01	409		35811	3	14	3	SEQF3151	N/A					
748	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	rectus	Named	Oral			L06973	12	0.03	255	Wolinella recta	203	358	243	5923	SEQF1089|SEQF1575|SEQF1614	N/A					Int. J. Syst. Bacteriol. (1981) 31:432-445
749	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	rhamnosus	Named	Oral			AF243146	44	0.13	139	Lactobacillus casei	47715	1391	6902	83494	SEQF1718|SEQF2373|SEQF2114|SEQF2117|SEQF2118|SEQF2119|SEQF1257|SEQF1717|SEQF1781|SEQF2499|SEQF2500|SEQF2568|SEQF2569|SEQF2701	N/A					
750	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium	rimae	Named	Oral			AF292371	164	0.47	43	Lactobacillus rimae	1383	10	196	3084	SEQF1003|SEQF2780	N/A					
753	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	sakazakii	Named	Unassigned			AB004746	0	0.00	0	Cronobacter sakazakii|yellow -pigmented Enterobacter cloacae	28141	409	6505	77306	SEQF1185|SEQF2669|SEQF2690|SEQF2691|SEQF2692	N/A					
754	Bacteria	Firmicutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	salivarium	Named	Oral			AF125583	3	0.01	387	Asterococcus salivarius|Schizoplasma salivarium	2124	89	77	604	SEQF2607	N/A					
755	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	salivarius	Named	Oral			M58839	121	0.35	58		1304	821	1114	34851	SEQF1367|SEQF1843|SEQF2006|SEQF2345|SEQF2400|SEQF2346|SEQF1366|SEQF2913	N/A					
756	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	salivarius	Named	Oral			AF089108	33	0.09	152		1624	343	1203	29214	SEQF1782|SEQF1966|SEQF2328|SEQF2120|SEQF2121|SEQF2122|SEQF1259|SEQF2628	N/A					
757	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	Gemella	sanguinis	Named	Oral			AY005051	56	0.16	114		84135	13	193	4756	SEQF2071|SEQF2710	N/A					
758	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sanguinis	Named	Oral		ATCC 10556|NCTC7863	AF003928	851	2.44	4	Streptococcus sanguinis|Streptococcus sanguis ss. carlssonii	1305	303	2034	84592	SEQF2013|SEQF2014|SEQF1070|SEQF2015|SEQF2016|SEQF2017|SEQF2018|SEQF2479|SEQF2008|SEQF2009|SEQF2010|SEQF2011|SEQF2012	Viridans type of streptococci has had taxonomic revisions [1,5].&nbsp;&nbsp;&nbsp; Previously designated as strains of&nbsp;Streptococcus sanguis subsp. carlssonii.&nbsp; Will also see in the literature as&nbsp;Streptococcus sanguinis, a proposed name change.&nbsp;&nbsp;	Alpha-hemolytic colonies (0.7- 1.2 mm diameter) o&shy;n blood agar and extensive greening o&shy;n chocolate agar [5,6].&nbsp;	Facultatively anaerobic, Gram positive cocci, approximately 1 um in diameter, that grow in short chains in broth cultures.&nbsp;&nbsp;&nbsp;Carbohydrates are femented primarily to lactic acid and no gas. Catalase negative.&nbsp; Cell wall contains glycerol teichoic acid and rhamnose.&nbsp;Peptidoglycan type is Lys-Ala1-3 [5,6]S. sanguis is similar to&nbsp;S. gordonii&nbsp;but can be differentiated&nbsp;based o&shy;n the following; DNA homology, higher G+C content of the DNA (46&nbsp; vs 42 mol%), doesn&#39;t ferment amygdalin, lacks alkaline phosphatase and B-glucosaminidase activities, has IgA1 protease activity, and by multilocus enzyme analysis [5,6].4&nbsp;biovars of S. sanguis differ biochemically and serologically, but all biovars possess the group H antigen [5]	Commonly found in the human oral cavity and throat.&nbsp; Has been isolated from blood and heart valves of patients with bacterial endocarditis.&nbsp; May be found occasionally&nbsp;in human feces	Generally associated with healthy oral microflora, but has been&nbsp;associated with&nbsp;intact enamel in children with no caries [2].&nbsp; However, it has been suggested that it may play a role in caries production [3].Has also been associated with infective endocarditis and&nbsp;sinusitis.&nbsp;&nbsp;S. sanguis and other oral species&nbsp;have been linked to Behcet&#39;s disease, a systemic disorder of recurrent acute inflammation, including&nbsp;oral aphthous ulcers, uveitis, skin lesions and genital ulcers [4]	J Gen Microbiol. 1975 Nov;91(1):92-8[PID:1202161]|J Clin Microbiol. 2002 Mar;40(3):1001-9[PID:11880430]|J Dent Res. 1993 Feb;72(2):508-16[PID:8423248]|Clin Exp Med. 2004 Sep;4(1):10-20[PID:15598081]|Int J Syst Bacteriol. 1989 Oct;39(4):471-84.|Bergey&#039;s Manual of Systematic Bacteriology 1986; Vol. 2, pp. 1043-1063.
759	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae [XI]	Peptostreptococcaceae [XI][G-5]	[Eubacterium] saphenum	Named	Oral			U65987	130	0.37	56	Eubacterium saphenus	186804	0	0	0	SEQF1017	N/A					
762	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	segnis	Named	Oral			M75043	13	0.04	244	Haemophilus segnis	739	3	107	3874	SEQF1957	N/A					
763	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	showae	Named	Oral		ATCC 51146	L06974	69	0.20	98	Wolinella curva ss intermedium[5]|Wolinella X[3]	204	18	795	13910	SEQF2416|SEQF1091|SEQF2476|SEQF1731	Campylobacter showae is a common member of the human oral microbiome. 	Grows best o&shy;n media containing formate and fumarate.&nbsp; Will grow anaerobically in 80% N2, 10% CO2, 10% H2, or in a jar under microaerophilic conditions provided by a hydrogen and carbon dioxide generator such as GasPack.	Gram-negative, motile, straight rods.&nbsp; Cells are 0.5 to 0.8 um wide and 2 to 5 um long with round ends and two to five unipolar flagella.&nbsp; The flagella are unsheathed.&nbsp; In general, C. showae strains are catalase positive while C. rectus strains are catalase negative. The G + C content of the DNA is 44-46%.&nbsp;	We find that C. showae is more common in our periodontal clone libraries than C. rectus.&nbsp; Prior to the recognition that the species C. showae is&nbsp; distinct from C. rectus in 1993 [1],&nbsp;&nbsp;isolates of either species would have been called C. rectus.&nbsp;&nbsp; 	Campylobacter showae is part of Socransky&#39;s Orange Complex of organisms which are associated with periodontal disease [2].&nbsp; 	J Showa Univ Dent Soc. 1988 8:162-165|J Clin Periodontol. 1998 Feb;25(2):134-44[PID:9495612]|J Dent Res. 2000 Feb;79(2):785-92[PID:10728981]|J Clin Periodontol. 2004 Oct;31(10):869-77[PID:15367191]|Int J Syst Bacteriol. 1993 Oct;43(4):631-9[PID:7694633]
764	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	sicca	Named	Oral			AJ239292	98	0.28	77	Diplococcos pharyngis|Diplococcus siccus	490	110	1955	16399	SEQF1264|SEQF2143|SEQF2144|SEQF2351	N/A					
767	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sinensis	Named	Oral			AF432856	33	0.09	152		176090	8	110	47	SEQF2766	N/A					
768	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sobrinus	Named	Oral			AJ243966	74	0.21	94	Streptococcus mutans	1310	886	33811	30505	SEQF2247|SEQF2311|SEQF2517	N/A					
769	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	socranskii	Named	Oral		ATCC 35536	AF033308	75	0.22	93	Treponema socranskii subsp. buccale|Treponema socranskii subsp. socranskii|Treponema socranskii subsp. paredis|Treponema socranskii subsp. 04|Treponema socranskii subsp. A|Treponema socranskii subsp. B	53419	77	468	13189	SEQF1942|SEQF1905|SEQF2757|SEQF2758	There are reference sequences for each of the six subspecies.					
775	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sputigena	Named	Oral			X67609	38	0.11	148		1019	102	194	5268	SEQF1576|SEQF2362	N/A					
776	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	sputorum	Named	Unassigned			AF022768	0	0.00	0	Vibrio sputorum	206	73	65	25	SEQF3088	N/A					
777	Bacteria	Synergistetes	Synergistia	Synergistales	Dethiosulfovibrionaceae	Jonquetella	anthropi	Named	Oral		CCUG 53819|CIP 109408	AF481216	5	0.01	343		428712	5	67	4912	SEQF1476|SEQF2078|SEQF1612	N/A	Strains form small (c 0.5 mm in diameter) colonies on Columbia sheep blood agar after 5 days incubation [1].	Strains are asaccharolytic and generally unreactive in biochemical tests. Gas is not produced. Metabolic end-products of metabolism are acetate, propionate and isovalerate. The major cellular fatty acids are  iso-C15:0 and C16:0. The mol % G+C content of the DNA is 59.4 [1].	Found in the human mouth	Has been isolated from an endodontic infection and clinical samples obtained from breast and pelvic abscesses, peritoneal fluid and a sebaceous cyst.	Int J Syst Evol Microbiol. 2007 Dec;57(Pt 12):2743-8[PID:18048718]
780	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	sp. HMT 780	Unnamed	Oral			DQ087189	28	0.08	171		671229	0	182	3172	SEQF1859	N/A					
781	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	saccharolytica	Named	Oral			TBS	8	0.02	309		633701	1	484	6843	SEQF1946|SEQF2685	N/A					
782	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	fusca	Named	Oral		JCM 17724|DSM 22504|CCUG 57946|W1435	AB683252|FJ545433	1	0.00	459	Prevotella genomosp. T2 Strain W1435| Prevotella sp. oral taxon 782| F0012 	589436	1	243	1937	SEQF2650|SEQF2678|SEQF2753	Prevotella fusca sp. nov. and Prevotella scopos sp. nov., isolated from the human oral cavity.   PMID: 20495041					
785	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	uenonis	Named	Unassigned			TBS [AY570514]	0	0.00	0		281920	2	818	5789	SEQF1796|SEQF2674|SEQF2694	N/A					
786	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	phoenicis	Named	Unassigned		NBRC 106274	TBS [AM283040]	0	0.00	0		554117	0	453	8596	SEQF1658	N/A					
787	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	pyogenes	Named	Unassigned		F0041	AB200228	0	0.00	0	Bacteroides tectum	310300	6	961	19709	SEQF2453|SEQF2665|SEQF2666|SEQF2667|SEQF2668	N/A					
788	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Anaerococcus	tetradius	Named	Unassigned			AF542234	1	0.00	459	Gaffkya anaerobius|Peptostreptococcus tetradius|Tetracoccus anaerobius	33036	3	358	4110	SEQF1728|SEQF3021	N/A					
790	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilaceae [G-2]	bacterium HMT 790	Phylotype	Unassigned			AY134899	1	0.00	459		1570339	0	0	0		N/A					
794	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	multisaccharivorax	Named	Unassigned			AB200414	12	0.03	255		310514	4	48	5383	SEQF1987	N/A					
795	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	shahii	Named	Oral			AB108825	0	0.00	0		228603	4	290	2052	SEQF2687	N/A					
801	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	casseliflavus	Named	Unassigned			AF039899	282	0.81	22	Enterococcus flavescens|Streptococcus casseliflavus|Streptococcus faecium	37734	207	1167	39569	SEQF1961|SEQF1732|SEQF1733|SEQF1734|SEQF2549	N/A					
802	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	saccharolyticus	Named	Unassigned			AF061004	0	0.00	0	Streptococcus saccharolyticus	41997	17	174	11982	SEQF2060|SEQF2533	N/A					
803	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	italicus	Named	Unassigned		CCUG 50447|DSM 15952	AJ626902	47	0.13	133	Enterococcus saccharomininmus	246144	17	431	4785	SEQF2019	According to Naser et al. 2006, Enterococcus saccharominimus Vancanneyt et al. 2004 is a later heterotypic synonym of Enterococcus italicus Fortina et al. 2004.					
804	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	lactis	Named	Oral			M58837	208	0.60	30	Bacterium lacti|Bacterium lactis|Streptococcus lactis	1358	4733	14041	130303	SEQF2374|SEQF2150|SEQF2151|SEQF1500|SEQF1501|SEQF1719|SEQF2473|SEQF2152|SEQF1482|SEQF2559|SEQF2560|SEQF2561|SEQF2570	N/A					
805	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	pallidum	Named	Unassigned			M88726	0	0.00	0	Microspironema pallidum|Spirillum pallidum|Spirochaeta pallida|Spironema pallidum	160	4644	1574	28211	SEQF1328|SEQF1326|SEQF1350|SEQF2429|SEQF2182|SEQF1419|SEQF1062|SEQF1499|SEQF2545	N/A					
806	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	profusa	Named	Oral			AF292374	33	0.09	152		138595	5	189	5299	SEQF1933	N/A					
807	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	sp. HMT 807	Unnamed	Oral			EU592964	8	0.02	309	F0004	712411	0	8	0	SEQF2646|SEQF2751	N/A					
808	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Tannerella	sp. HMT 808	Phylotype	Oral			AF385565	1	0.00	459	Oral Clone BU045	712711	0	1	0	SEQF3104|SEQF3105|SEQF3106	N/A					
809	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	sp. HMT 809	Unnamed	Unassigned			EU592965	0	0.00	0	F0206	661086	0	26	3793	SEQF1670	N/A					
810	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium	sp. HMT 810	Unnamed	Unassigned			EU592966	1	0.00	459		712158	0	148	3808	SEQF2455	N/A					
811	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Arcanobacterium	haemolyticum	Named	Unassigned			AJ234059	0	0.00	0	Corynebacterium haemolyticum	28264	139	57	5200	SEQF1187	N/A					
812	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	pylori	Named	Unassigned			M88157	0	0.00	0	Campylobacter pylori|Campylobacter pyloridis|Helicobacter nemestrinae	210	35037	72916	807555	SEQF2409|SEQF2410|SEQF1351|SEQF1240|SEQF1352|SEQF1244|SEQF1245|SEQF1714|SEQF1243|SEQF1117|SEQF1118|SEQF1643|SEQF1644|SEQF1119	N/A					
813	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	pigrum	Named	Nasal			X70907	0	0.00	0		29394	18	32	3381	SEQF2059	N/A					
814	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium	vaginae	Named	Unassigned			AF325325	0	0.00	0		82135	75	232	5167	SEQF2037|SEQF1729	N/A					
815	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	oralis	Named	Oral				0	0.00	0		66851	24	94	4	SEQF2671|SEQF3102|SEQF3103	N/A					
816	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	coleohominis	Named	Unassigned			AM113776	3	0.01	387	Lactobacillus coleohominis	181675	0	78	3304	SEQF1922	N/A					
817	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	crispatus	Named	Oral			Y17362	10	0.03	280	Eubacterium crispatum	47770	202	3263	40308	SEQF1368|SEQF2420|SEQF2421|SEQF1762|SEQF1763|SEQF1764|SEQF2084|SEQF2085|SEQF1930|SEQF2086	N/A					
818	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	reuteri clade 818	Named	Unassigned			L23507	0	0.00	0	Lactobacillus fermentum	1598	770	4212	51006	SEQF2105|SEQF1369|SEQF2115|SEQF2116|SEQF1120|SEQF1121|SEQF1778|SEQF1095|SEQF1779|SEQF1780|SEQF2544|SEQF2567	N/A					
819	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	johnsonii	Named	Unassigned			AJ002515	1	0.00	459		33959	219	1052	27267	SEQF1716|SEQF2103|SEQF2111|SEQF1026|SEQF1776|SEQF2611	N/A					
820	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	sp. HMT 820	Unnamed	Oral			AF537212	0	0.00	0	Prevotella sp. P2A_FAAD4	838	0	0	0	SEQF2655|SEQF3072	N/A					
821	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	ducreyi	Named	Unassigned			AY513483	0	0.00	0	Bacillus ulceris|Coccobacillus ducreyi	730	789	733	6382	SEQF1027	N/A					
822	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	tuberculosis	Named	Unassigned			X52917	0	0.00	0	Bacterium tuberculosis|Bacillus tuberculosis	1773	47670	162357	6722923	SEQF1135|SEQF1032|SEQF1786|SEQF1096|SEQF1787|SEQF1129|SEQF1788|SEQF1034|SEQF1789|SEQF2138|SEQF1370|SEQF1371|SEQF2283|SEQF1122|SEQF1123|SEQF1124|SEQF2299|SEQF1125|SEQF1127|SEQF1128|SEQF1131|SEQF1132|SEQF1133|SEQF1130|SEQF1134	N/A					
823	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	leprae	Named	Unassigned			X53999	0	0.00	0	Bacillus leprae	1769	6105	676	11071	SEQF1035|SEQF1645	N/A					
824	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	anthracis	Named	Unassigned			AF155951	0	0.00	0	Bacillus cereus|Bacteridium anthracis	1392	4959	5307	240770	SEQF1709|SEQF1139|SEQF1140|SEQF1155|SEQF1141|SEQF1046|SEQF1037|SEQF1158|SEQF1038|SEQF1143|SEQF1040|SEQF1041|SEQF1150|SEQF1044|SEQF1151|SEQF1042|SEQF1153|SEQF1043|SEQF2323|SEQF1708	Note:&nbsp; The 16S rRNA sequence for B. anthracis is almost identical to that for B. cereus&nbsp;and B. thuringiensis.&nbsp; 					
825	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	monocytogenes	Named	Unassigned			EU090894	0	0.00	0	Bacterium monocytogenes|Corynebacterium infantisepticum|Corynebacterium parvulum|Erysipelothrix monocytogenes|Listerella hepatolytica	1639	14669	41951	965051	SEQF1534|SEQF1051|SEQF1539|SEQF1574|SEQF1542|SEQF1543|SEQF1456|SEQF1544|SEQF1459|SEQF1545|SEQF1463|SEQF1546|SEQF1720|SEQF1466|SEQF1479|SEQF1547|SEQF1548|SEQF1549|SEQF1551|SEQF1552|SEQF1553|SEQF1050|SEQF1052|SEQF2153|SEQF2154|SEQF2155|SEQF2123|SEQF2124|SEQF2125|SEQF2126|SEQF1721|SEQF1053	N/A					
827	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Yersinia	pestis	Named	Unassigned			L37604	0	0.00	0	Bacterium pestis|Bacillus pestis|Pasteurella pestis|Pestisella pestis|Yersinia pseudotuberculosis	632	4014	250505	509118	SEQF1564|SEQF1556|SEQF1557|SEQF1558|SEQF1559|SEQF1560|SEQF1561|SEQF1562|SEQF1555|SEQF1563|SEQF1054|SEQF1565|SEQF1082|SEQF1566|SEQF1055|SEQF1567|SEQF1056|SEQF1568|SEQF1844|SEQF1057|SEQF2184|SEQF1569|SEQF1099|SEQF2185|SEQF2186|SEQF2188	N/A					
828	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	pertussis	Named	Unassigned			U04950	0	0.00	0	Microbe de|Bacterium tussis-convulsivae|Haemophilus pertussis|Hemophilus pertussis|Microbe de la coqueluche	520	6181	14111	157883	SEQF2405|SEQF1086|SEQF2055|SEQF2266|SEQF2401|SEQF2402|SEQF2403|SEQF2404	N/A					
829	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	vaginalis	Named	Vaginal			EF194095	1	0.00	459	Corynebacterium vaginale|Haemophilus hemolyticus|Haemophilus vaginalis	2702	1326	8998	79879	SEQF2279|SEQF2068|SEQF2280|SEQF2281|SEQF2282|SEQF1101|SEQF1757|SEQF1577|SEQF2049|SEQF2491|SEQF2492	N/A					
830	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Mobiluncus	mulieris	Named	Unassigned			AJ427625	0	0.00	0	Falcivibrio grandis	2052	24	438	15445	SEQF1784|SEQF1785|SEQF2127|SEQF2128	N/A					
831	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alloiococcus	otitis	Named	Unassigned			AY957475	0	0.00	0	Alloiococcus otitidis	1652	10	66	3262	SEQF2412	N/A					
832	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Turicella	otitidis	Named	Unassigned			X73976	0	0.00	0	CDC coryneform group ANF-1 like|Corynebacterium otitidis	29321	19	399	5431	SEQF2407	N/A					
833	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	catarrhalis	Named	Nasal			U10876	0	0.00	0	Moraxella Bovre|Branhamella catarrhalis|Mikrokkokus catarrhalis	480	2148	2407	35301	SEQF2129|SEQF2130|SEQF2131|SEQF2132|SEQF2133|SEQF2134|SEQF2135|SEQF1968|SEQF2136|SEQF2137|SEQF1102|SEQF2879|SEQF2946	N/A					
834	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	otitidis	Named	Unassigned			AY953147	4	0.01	365		319939	7	273	804	SEQF2695	N/A					
835	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	mucifaciens	Named	Oral			Y11200	0	0.00	0		57171	6	18	2	SEQF3150	N/A					
836	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	lacrimalis	Named	Oral		F0141		22	0.06	188	Strain F0141	33031	0	315	2833	SEQF1795|SEQF1681|SEQF2505|SEQF2727	N/A					
837	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sneathia	sanguinegens	Named	Oral			L37789	0	0.00	0	Leptotrichia sanguinegens	40543	7	9	2	SEQF2932|SEQF3087	N/A					
838	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners	Named	Vaginal			Y16329	4	0.01	365	Lactobacillus sp. EF group 47	147802	48	1106	26827	SEQF2097|SEQF2098|SEQF2099|SEQF2100|SEQF2101|SEQF2102|SEQF2089|SEQF2090|SEQF2091|SEQF2092|SEQF2093|SEQF2094|SEQF1770|SEQF2095|SEQF2096	N/A					
839	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	jensenii	Named	Vaginal			AF243159	0	0.00	0		109790	89	599	15357	SEQF1104|SEQF1649|SEQF1771|SEQF1772|SEQF1773|SEQF1774|SEQF1775	N/A					
840	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	indolicus	Named	Unassigned			NR_042753	4	0.01	365	Schleiferella indolica|Micrococcus indolicus|Peptococcus indolicus|Peptostreptococcus indolicus	33030	5	517	4523	SEQF1974	N/A					
841	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	sp. HMT 841	Phylotype	Unassigned			DQ666094	0	0.00	0		906	0	0	0		N/A					
842	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	ureolyticus	Named	Unassigned	0		L04321	0	0.00	0	Bacteroides corrodens|Bacteroides ureolyticus	827	15	363	6611	SEQF2613|SEQF2614	Was previously called Bacteroides ureolyticus.					
843	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	micraerophilus	Named	Oral			AF473837	13	0.04	244	Dialister micraerophilus	309120	3	157	4926	SEQF1959	N/A					
844	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sneathia	amnii [Not Validly Published]	Named	Oral			AY078425	0	0.00	0	Leptotrichia amnionii	187101	0	0	0	SEQF2778	Not validly named, but name Leptotrichia amnionii is commonly used.&nbsp; Should be validly named as a member of the&nbsp;genus Sneathia (see tree).					
845	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	goodfellowii	Named	Oral								157692	3	432	6360	SEQF1600|SEQF2629	N/A					
847	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	sp. HMT 847	Unnamed	Unassigned			FJ577250					1785996	0	0	0	SEQF1609|SEQF2790	N/A					
848	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Peptidiphaga	gingivicola	Named	Oral			GQ131416					1823756	0	30	5183	SEQF1660	N/A					
