feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X2778051	Approximate.altitude	 500	1.75848406737191	2.97225238963025	46	13	0.558680323574066	0.786907544404215
X2778051	Approximate.altitude	1600	1.75848406737191	2.97225238963025	46	13	0.558680323574066	0.786907544404215
X2778051	Approximate.altitude	1800	1.75848406737191	2.97225238963025	46	13	0.558680323574066	0.786907544404215
X426	Approximate.altitude	1300	-1.29330024332349	2.18814600436196	46	15	0.559066979646695	0.787171651482697
X1457250	Approximate.altitude	2100	-2.16630170336629	3.66668372068558	46	29	0.559226695124218	0.787171651482697
X62320	Approximate.altitude	 700	0.522727531739467	0.884815453638169	46	9	0.559247213097138	0.787171651482697
X1283	Approximate.altitude	 550	1.81557542886258	3.07359850343438	46	21	0.559297135444839	0.787171651482697
X69966	Approximate.altitude	 700	1.23816595508723	2.09469818153711	46	11	0.559036087559655	0.787171651482697
X651	Approximate.altitude	1000	1.85518400454463	3.14465504971619	46	19	0.559794364518988	0.7873944064425
X56730	Approximate.altitude	 400	-1.84582906987224	3.1271245925968	46	42	0.559585594544246	0.7873944064425
X240521	Spec.subspecies	beringei	-1.77427100583724	3.0063718221129	46	27	0.559647637814932	0.7873944064425
X444444	Approximate.altitude	 800	-2.02611051906625	3.43696984299521	46	22	0.560087709945093	0.7873944064425
X2048283	Approximate.altitude	1600	-1.73658434363763	2.94586739408804	46	28	0.560091950539362	0.7873944064425
X2676309	Approximate.altitude	 500	1.02225569486913	1.73440830500503	46	12	0.560158845179413	0.7873944064425
X1286	Approximate.altitude	 800	-2.28632866607948	3.87957554940315	46	16	0.560207104264731	0.7873944064425
X1286	Approximate.altitude	2100	-2.28632866607948	3.87957554940315	46	16	0.560207104264731	0.7873944064425
X1296	Approximate.altitude	 500	-2.5205873838368	4.27731266106004	46	29	0.560228371861303	0.7873944064425
X971	Approximate.altitude	 700	0.488298056650902	0.829043434762342	46	7	0.560428601325238	0.78755509150058
X45972	Approximate.altitude	 600	-2.38224656079228	4.04740208226999	46	26	0.560695429671229	0.787809302563345
X197	Approximate.altitude	1800	-1.87425611737645	3.18589160765845	46	34	0.560885968256409	0.787917403050868
X666	Approximate.altitude	1300	0.950466190175902	1.61585996027664	46	8	0.560944250623148	0.787917403050868
X1267768	Approximate.altitude	 800	-2.35404591661571	4.00505282527234	46	33	0.561236772396662	0.788207525939429
X349751	Approximate.altitude	1000	1.61982586214106	2.75873838838698	46	21	0.561638978447208	0.788651578251494
X283699	Approximate.altitude	 500	-1.81491705599504	3.09453475614962	46	28	0.562083453312886	0.78915483919947
X2528964	Approximate.altitude	 600	-0.722004999903846	1.23150572044896	46	9	0.562224541725898	0.789232062248206
X747	Approximate.altitude	1800	1.55944348792497	2.66176209283961	46	46	0.562495952526544	0.789371329062201
X252970	Approximate.altitude	 550	1.4594316186373	2.49064449016047	46	17	0.562431902019373	0.789371329062201
X1825976	Spec.subspecies	beringei	-1.64021466974974	2.80028650395056	46	38	0.562587342316615	0.78937875028447
X29394	Spec.subspecies	beringei	-1.2477392993258	2.1335534582566	46	46	0.563193297156973	0.789755831677673
X1366	Approximate.altitude	 600	1.78556708504004	3.05319167908	46	30	0.563191710042473	0.789755831677673
X1283	Approximate.altitude	3100	-1.16096404744368	1.98399930278824	46	21	0.562963706649954	0.789755831677673
X56956	Approximate.altitude	1600	0.631517202916897	1.07987403492264	46	8	0.563200657450766	0.789755831677673
X308754	Approximate.altitude	 400	-1.41503749927884	2.42275855916589	46	13	0.563695644172599	0.790329051196573
X569	Approximate.altitude	 400	-1.94753258010586	3.33713447813778	46	46	0.564005129973462	0.790621891297116
X148447	Approximate.altitude	3100	-1.37774802157423	2.36123554968605	46	32	0.56407698418133	0.790621891297116
X1795630	Approximate.altitude	1800	-1.49978600959827	2.57481213468092	46	18	0.564742765228401	0.791313108912422
X2099	Approximate.altitude	1300	-1.67487506735471	2.87489816231991	46	38	0.564674858745823	0.791313108912422
X630	Approximate.altitude	 800	2.0490172460968	3.51892402302488	46	46	0.564874656488046	0.791376963735087
X2650975	Approximate.altitude	 700	0.552213889049146	0.948964990961239	46	5	0.565122797723338	0.791603637819338
X408	Approximate.altitude	 400	-1.78240856492737	3.0648362216779	46	36	0.565351747421445	0.791803363941309
X1446467	Approximate.altitude	 600	-0.560217848155953	0.963872319366385	46	7	0.565585422292509	0.792009645880207
X55209	Spec.subspecies	graueri	1.07813152650286	1.85669093729003	46	33	0.565945961876822	0.792393490911226
X1868793	Approximate.altitude	 500	1.46846894977313	2.53420120465689	46	6	0.566753277883179	0.793281534600456
X1868793	Approximate.altitude	1800	1.46846894977313	2.53420120465689	46	6	0.566753277883179	0.793281534600456
X1638161	Approximate.altitude	3100	-0.944529544001558	1.63164114542933	46	24	0.567137484250819	0.793576992614698
X1747	Approximate.altitude	1600	2.05255618452032	3.54513416023235	46	30	0.567074043296014	0.793576992614698
X632	Approximate.altitude	1300	-1.62838954538638	2.82084422278849	46	46	0.56821185418699	0.794623372475287
X45056	Approximate.altitude	 700	-0.901358443708071	1.5614444831754	46	43	0.568219134145064	0.794623372475287
X1404	Approximate.altitude	1000	-2.10501986862366	3.64574145029909	46	43	0.568131119685248	0.794623372475287
X1134687	Approximate.altitude	3100	-1.16811625160554	2.02362291392251	46	20	0.56823198406937	0.794623372475287
X2769351	Spec.subspecies	graueri	-0.46306252138924	0.802767028878331	46	7	0.568503312187857	0.794881556525587
X670	Approximate.altitude	 700	1.09286785213997	1.89743819435607	46	19	0.569078626002921	0.795564629947359
X549	Approximate.altitude	 400	-1.96347412397488	3.41188898582842	46	35	0.56940556603649	0.795900324656585
X2500533	Approximate.altitude	3100	-1.04133492821331	1.81098291058147	46	36	0.569718613454171	0.796216501242048
X210	Spec.subspecies	graueri	0.902199328410428	1.57014492044549	46	35	0.569995386712783	0.796481893824538
X173366	Approximate.altitude	1800	-1.11046007183337	1.93827594269798	46	8	0.571120662008857	0.797932677430235
X2714924	Approximate.altitude	3300	-1.05331109400085	1.83990149254221	46	28	0.571407277098235	0.798211475915987
X584	Spec.subspecies	beringei	-1.88733041847353	3.3003270959312	46	46	0.571822185895713	0.798619389308712
X948107	Approximate.altitude	 550	1.28379296600059	2.24523774067077	46	32	0.571873504669687	0.798619389308712
X714	Approximate.altitude	 800	-1.66551464028177	2.91713840011885	46	9	0.572437687596423	0.799285519324399
X2743090	Approximate.altitude	1800	-2.12818564676522	3.73113532885359	46	31	0.572809476275598	0.799682850387495
X1703250	Approximate.altitude	 800	0.776011646543139	1.36355998470465	46	12	0.573665270753923	0.800659115495854
X308754	Approximate.altitude	3100	-0.889975000480771	1.56388392525516	46	13	0.573683434739557	0.800659115495854
X630	Approximate.altitude	3100	-1.12732493275675	1.98373894856279	46	46	0.57421731037321	0.801051390103951
X2559073	Approximate.altitude	 600	-1.44380328057932	2.54014994928616	46	31	0.574143597611261	0.801051390103951
X109328	Approximate.altitude	1000	-0.644035634813185	1.1333288274039	46	5	0.574226629119019	0.801051390103951
X319707	Approximate.altitude	1000	1.77402775397893	3.12503947660846	46	25	0.574620161232009	0.801478417492022
X279113	Approximate.altitude	3100	-0.994416552873353	1.75400590249366	46	46	0.575117191949198	0.801927667800799
X1853682	Approximate.altitude	 600	0.591747911064775	1.04353900401502	46	9	0.575037752599912	0.801927667800799
X58169	Approximate.altitude	 700	1.27940533980299	2.25826334681691	46	18	0.57538296905974	0.802176256134382
X246432	Approximate.altitude	1800	2.12705115195265	3.75659150570269	46	28	0.575601302985182	0.802182110641216
X971	Approximate.altitude	1300	0.610731474498709	1.07849205153435	46	7	0.575558107037923	0.802182110641216
X136098	Approximate.altitude	 600	-0.63427751803847	1.1203421010252	46	7	0.575649662511842	0.802182110641216
X670052	Approximate.altitude	 800	0.840185344931991	1.48479953018121	46	9	0.57584321636989	0.802207963482624
X670052	Approximate.altitude	2100	0.84018534493199	1.48479953018121	46	9	0.57584321636989	0.802207963482624
X2099	Approximate.altitude	 600	-1.31988110859708	2.33396922872332	46	38	0.576077085470643	0.802325177230353
X29288	Approximate.altitude	1600	-1.91785458817442	3.39160245065772	46	31	0.576102382385189	0.802325177230353
X546	Approximate.altitude	1800	-2.02161506183179	3.58072901215084	46	46	0.576699471955528	0.802361046854511
X184912	Approximate.altitude	1000	-1.88163831268759	3.3320608299145	46	30	0.576615485510958	0.802361046854511
X2777185	Approximate.altitude	 600	0.686819791013522	1.21673855971259	46	9	0.576770585233181	0.802361046854511
X45361	Approximate.altitude	 400	-1.90689059560852	3.37920311597591	46	40	0.576887560131177	0.802361046854511
X1874277	Approximate.altitude	1000	0.994987500240385	1.76375729346073	46	9	0.577003313908354	0.802361046854511
X1874277	Approximate.altitude	1300	0.994987500240386	1.76375729346073	46	9	0.577003313908354	0.802361046854511
X654	Approximate.altitude	 800	1.8548878014784	3.28744306640532	46	13	0.576932995478892	0.802361046854511
X1290	Approximate.altitude	1000	1.05936466798986	1.87429940029371	46	9	0.57628078931242	0.802361046854511
X666	Approximate.altitude	 500	0.950466190175902	1.68330986780378	46	8	0.576659674994021	0.802361046854511
X666	Approximate.altitude	1600	0.950466190175902	1.68330986780378	46	8	0.576659674994021	0.802361046854511
X1597	Approximate.altitude	3300	0.89582245228307	1.58891187625442	46	12	0.577227176457931	0.802428923997924
X2748	Approximate.altitude	3300	0.520026194111143	0.922223458826265	46	5	0.577168816443704	0.802428923997924
X67081	Approximate.altitude	1000	1.1780229169057	2.0905816854958	46	6	0.577432526050615	0.802431240888173
X67081	Approximate.altitude	1300	1.1780229169057	2.0905816854958	46	6	0.577432526050615	0.802431240888173
X171284	Approximate.altitude	 600	0.93978407984039	1.66804994938272	46	16	0.577491418780559	0.802431240888173
X169480	Approximate.altitude	3100	0.440642698295787	0.782590917279028	46	6	0.577724310714449	0.80263319906502
X349751	Approximate.altitude	 700	1.19240054347388	2.12065906824741	46	21	0.578247209841549	0.80323794239808
X785	Approximate.altitude	 600	-1.68359726839624	2.99750700444334	46	40	0.578659032020931	0.80356649584488
X1366	Approximate.altitude	1800	2.20075277445038	3.91779546448421	46	30	0.578614242726193	0.80356649584488
X1463165	Approximate.altitude	 800	1.92176118992906	3.42351700794598	46	38	0.578877370349685	0.80374795265272
X2590777	Approximate.altitude	3300	0.764160416786859	1.36311311878625	46	19	0.579376454181178	0.804197325046637
X1874277	Approximate.altitude	 650	1	1.78368738700465	46	9	0.579351593883579	0.804197325046637
X285	Approximate.altitude	 800	2.37987035103322	4.247017850642	46	34	0.579535767453174	0.804296687255632
X171437	Spec.subspecies	beringei	-1.21225279947847	2.16668938276468	46	45	0.580119614171271	0.804884196398259
X94122	Approximate.altitude	 700	1.08667325224631	1.94231563915352	46	15	0.580134682569775	0.804884196398259
X1898042	Approximate.altitude	 600	0.746766944652778	1.33845074077823	46	9	0.581171620768193	0.806200850234951
X167642	Approximate.altitude	1600	-2.01379147062489	3.61059839093945	46	39	0.581299215094793	0.806255855368996
X1608957	Approximate.altitude	 650	1	1.79513183505278	46	10	0.581759254288871	0.806771871626133
X2811415	Approximate.altitude	2100	-1.97999628231506	3.55690061632273	46	37	0.582028186179566	0.806900712368707
X2051906	Approximate.altitude	1800	-2.14530485015511	3.85372769026198	46	42	0.58201491855911	0.806900712368707
X2849093	Spec.subspecies	beringei	-1.30306566798817	2.34222021915387	46	40	0.582247783929019	0.80694834212751
X1590	Approximate.altitude	 700	-1.90655311765428	3.42849418497796	46	31	0.582414613858828	0.80694834212751
X2124	Approximate.altitude	3100	-1.18355319240388	2.12715405088462	46	42	0.582204348660603	0.80694834212751
X1407499	Approximate.altitude	1300	0.493099444668804	0.886582521661031	46	5	0.582354262441471	0.80694834212751
X1658665	Spec.subspecies	graueri	0.900976608992589	1.6255937108752	46	40	0.583660647354208	0.808064152060311
X196	Approximate.altitude	 550	1.88245637729833	3.39593309409198	46	43	0.583605231035868	0.808064152060311
X2735316	Approximate.altitude	 400	-1.72128397193393	3.10327467567052	46	40	0.583375444969538	0.808064152060311
X1316593	Spec.subspecies	beringei	0.742713413585122	1.33993271936498	46	5	0.583628953554118	0.808064152060311
X29288	Approximate.altitude	 700	-1.38785830692121	2.50267771472686	46	31	0.583454868391986	0.808064152060311
X61646	Approximate.altitude	1000	-1.51963694866107	2.74602673977972	46	25	0.584234755198063	0.808075439512794
X584	Approximate.altitude	 700	-1.60267943582084	2.89672168439545	46	46	0.58431670854407	0.808075439512794
X727	Approximate.altitude	2100	2.09207091998433	3.78230642651226	46	26	0.584420179782631	0.808075439512794
X284016	Approximate.altitude	 700	-1.56313883517765	2.82474181621399	46	30	0.584248779955102	0.808075439512794
X1747	Approximate.altitude	1300	1.88210283843697	3.40308130600003	46	30	0.584462067998401	0.808075439512794
X2051957	Approximate.altitude	 700	0.509005833221154	0.920098650583022	46	5	0.58436106724241	0.808075439512794
X1583098	Approximate.altitude	 800	0.789176460371813	1.42632469988513	46	8	0.584303084294443	0.808075439512794
X1583098	Approximate.altitude	2100	0.789176460371813	1.42632469988513	46	8	0.584303084294443	0.808075439512794
X652716	Spec.subspecies	graueri	-0.972027854691319	1.75463663352759	46	39	0.583841612007726	0.808075439512794
X179636	Approximate.altitude	 800	0.879978422851635	1.59536008191564	46	11	0.585457565038844	0.809228639310982
X1255	Approximate.altitude	 550	1.4242091451771	2.58304250316083	46	45	0.585604521538159	0.809228639310982
X34038	Approximate.altitude	 500	1.63761855171157	2.97045224550709	46	22	0.585649217040615	0.809228639310982
X375175	Approximate.altitude	 650	1	1.81325226031754	46	6	0.585519011757409	0.809228639310982
X2587865	Approximate.altitude	1800	1.58841021181227	2.88430335029611	46	31	0.586051354960976	0.809662269783337
X60847	Approximate.altitude	 500	-1.26746923832375	2.30282749159661	46	12	0.586262171963122	0.809831489009778
X184912	Spec.subspecies	graueri	-1.03254403678513	1.8795357939922	46	30	0.58696343944568	0.810199902679859
X1805933	Approximate.altitude	 500	1.33826244903694	2.43608160855325	46	16	0.586970741012175	0.810199902679859
X2714948	Approximate.altitude	 700	0.592016779756822	1.07703168242959	46	7	0.586751318077194	0.810199902679859
X379347	Approximate.altitude	3100	1.088804146231	1.98069667400241	46	31	0.586728815078147	0.810199902679859
X28035	Approximate.altitude	 550	0.793549122532576	1.44450561945048	46	11	0.586966353863894	0.810199902679859
X861299	Approximate.altitude	 800	-2.02652890487948	3.69425519921837	46	31	0.587504660986709	0.810814802337219
X630	Approximate.altitude	 700	-1.27954097112047	2.33598773532362	46	46	0.588054057020199	0.811450872179588
X615	Approximate.altitude	1800	-1.42309307724812	2.59911412155468	46	33	0.588204236057778	0.811516353498038
X729	Approximate.altitude	 800	-2.22957303970382	4.07287133687838	46	13	0.588278543340746	0.811516353498038
X1232667	Spec.subspecies	beringei	-1.07021050356611	1.95680854381822	46	18	0.588620393930414	0.811865769753879
X36822	Approximate.altitude	3100	0.754344801944598	1.38243746527292	46	24	0.589470752431476	0.81291634450839
X703	Approximate.altitude	 550	2	3.67086246206533	46	34	0.590035383504967	0.812961285839125
X2077182	Approximate.altitude	 700	0.402105277889957	0.737508951801458	46	5	0.589770756236009	0.812961285839125
X530584	Approximate.altitude	 500	-0.878981321424711	1.61196972214212	46	7	0.589727897743277	0.812961285839125
X530584	Approximate.altitude	1600	-0.87898132142471	1.61196972214212	46	7	0.589727897743278	0.812961285839125
X553	Approximate.altitude	3300	1.03877140750518	1.90588322976215	46	25	0.589897532695046	0.812961285839125
X51665	Approximate.altitude	3100	1.10730936496245	2.03237807026229	46	12	0.590033177348868	0.812961285839125
X92947	Approximate.altitude	3300	-0.701253124939905	1.2880786876214	46	14	0.590315946698978	0.812981312804
X414778	Approximate.altitude	1800	1.87619767946007	3.4446605341427	46	43	0.590145864181182	0.812981312804
X1173027	Approximate.altitude	3300	1.18137434599254	2.16970271542401	46	21	0.590269216141671	0.812981312804
X373891	Approximate.altitude	3300	-0.732970059166178	1.34732514195401	46	35	0.590587109689614	0.813232595619462
X1688404	Approximate.altitude	 700	0.778424975083264	1.43122547650709	46	8	0.590676547109793	0.813233606232554
X971	Approximate.altitude	1600	0.610731474498709	1.12351092132074	46	7	0.590877033123518	0.813265371517252
X971	Approximate.altitude	1800	0.610731474498709	1.12351092132074	46	7	0.590877033123518	0.813265371517252
X2282419	Approximate.altitude	 500	2.05203790754623	3.77745789682815	46	20	0.591121271537668	0.813479408204344
X2743090	Approximate.altitude	 400	-1.9668331360648	3.62210111682721	46	31	0.591273238712276	0.813566419407797
X632	Approximate.altitude	 400	-1.54543413653452	2.85271918055135	46	46	0.592135481877434	0.813575337011275
X569	Approximate.altitude	1600	1.85960950101203	3.43759048875533	46	46	0.592664510017304	0.813575337011275
X426	Approximate.altitude	 500	-1.23429889900994	2.27948451715289	46	15	0.592311739593863	0.813575337011275
X2735434	Approximate.altitude	 800	-1.68480199982683	3.11199265805188	46	43	0.592373979702874	0.813575337011275
X67081	Approximate.altitude	 500	1.1780229169057	2.17784762736645	46	6	0.592699571978437	0.813575337011275
X67081	Approximate.altitude	1600	1.1780229169057	2.17784762736645	46	6	0.592699571978437	0.813575337011275
X67081	Approximate.altitude	1800	1.1780229169057	2.17784762736645	46	6	0.592699571978437	0.813575337011275
X121292	Approximate.altitude	 400	-1.58135887976181	2.91576578933324	46	45	0.59172271297378	0.813575337011275
X1874277	Approximate.altitude	 500	0.994987500240385	1.83738079380656	46	9	0.592282259742872	0.813575337011275
X1874277	Approximate.altitude	1800	0.994987500240385	1.83738079380656	46	9	0.592282259742872	0.813575337011275
X373068	Approximate.altitude	2100	1.4887275853724	2.74928319244429	46	16	0.59230150783633	0.813575337011275
X2171623	Spec.subspecies	graueri	0.61103951716008	1.12766200592245	46	15	0.592051591525383	0.813575337011275
X1290	Approximate.altitude	1600	1.05936466798986	1.95253719585511	46	9	0.59157974009747	0.813575337011275
X1290	Approximate.altitude	1800	1.05936466798986	1.95253719585511	46	9	0.59157974009747	0.813575337011275
X157688	Approximate.altitude	 600	0.976257079318316	1.80051954299751	46	6	0.591817333611462	0.813575337011275
X1705	Approximate.altitude	3300	0.264160416786859	0.487926066847554	46	7	0.592371083553266	0.813575337011275
X1389960	Approximate.altitude	 700	1.36348281483515	2.52172841810143	46	6	0.592847773376115	0.813656944058716
X121277	Approximate.altitude	 700	0.622222222222222	1.15107169935597	46	6	0.592939452149821	0.813660963524856
X1134687	Spec.subspecies	graueri	0.943190821600695	1.74861005019845	46	20	0.593732219055297	0.814626905761593
X192	Spec.subspecies	beringei	-1.01276882976254	1.87910367001104	46	46	0.594025651532972	0.814907552484557
X2220073	Approximate.altitude	 550	1.20598951032538	2.24035663670135	46	41	0.594476217244365	0.815159730735318
X2676309	Approximate.altitude	1000	0.896441111175214	1.66491089277902	46	12	0.59438803124498	0.815159730735318
X869886	Approximate.altitude	 700	-1.13604793747981	2.10955488842068	46	39	0.594324620607947	0.815159730735318
X79885	Spec.subspecies	graueri	-0.585893533687193	1.08894606049572	46	5	0.594656967986622	0.815163738412283
X1173027	Approximate.altitude	 600	1.73532056718534	3.22514745415557	46	21	0.594641936852528	0.815163738412283
X438	Approximate.altitude	 550	1.03533307311228	1.92612120037122	46	46	0.595007978915815	0.81552297065334
X664962	Approximate.altitude	 550	1.24911965925517	2.32925938006902	46	43	0.595859733971459	0.816446277245604
X29288	Spec.subspecies	graueri	0.984895180898313	1.83646336968502	46	31	0.595841578656501	0.816446277245604
X2020312	Approximate.altitude	3100	-0.84088624429738	1.56941615895909	46	32	0.596185689709926	0.816770831330037
X2589790	Spec.subspecies	graueri	-1.14216934230647	2.13231937735308	46	13	0.596287446585532	0.816788183220702
X651	Approximate.altitude	1800	1.75407834759296	3.27592056623519	46	19	0.596424305425341	0.816853605040264
X588	Approximate.altitude	 400	1.58496250072115	2.96184512274944	46	10	0.596642183597237	0.817029953580205
X672	Approximate.altitude	 800	1.49207039427128	2.78983774880588	46	46	0.596849292791616	0.817069481307084
X2714353	Approximate.altitude	 400	-1.27684020535882	2.38701653963121	46	43	0.596789800346467	0.817069481307084
X1747	Approximate.altitude	1800	1.89480527165635	3.54513416023235	46	30	0.597083362145079	0.817267880583172
X1407499	Approximate.altitude	 500	0.493099444668804	0.923590622963925	46	5	0.597484003309281	0.817450133165124
X1407499	Approximate.altitude	1600	0.493099444668804	0.923590622963925	46	5	0.597484003309282	0.817450133165124
X1407499	Approximate.altitude	1800	0.493099444668804	0.923590622963926	46	5	0.597484003309282	0.817450133165124
X1850238	Approximate.altitude	1000	-1.0009481969206	1.87552296589124	46	8	0.597623200947774	0.817518577482721
X2714925	Approximate.altitude	3100	-1.33184698075947	2.49812377602427	46	31	0.597999872028781	0.817911804678481
X1281	Approximate.altitude	 650	0.999999999999999	1.87633299618451	46	5	0.598125939033354	0.817962203021747
X2843216	Approximate.altitude	 600	1.15175969609203	2.1629855267173	46	19	0.598446072807659	0.818277941163402
X2778051	Approximate.altitude	2100	1.75848406737191	3.30388561276612	46	13	0.59860934807802	0.818379138559392
X2811415	Spec.subspecies	beringei	-1.42993788804546	2.6901878905804	46	37	0.599094165108173	0.818919830879936
X28901	Approximate.altitude	1800	-1.43059975143151	2.69259850782739	46	46	0.5992515324184	0.819012827849119
X2058152	Approximate.altitude	3300	-0.807997656849201	1.52184318967317	46	46	0.599507839388891	0.81924100037522
X2558360	Approximate.altitude	3300	0.75	1.41419307127796	46	18	0.599915557584846	0.819675980914735
X663	Approximate.altitude	1300	1.15728302702628	2.18426347541705	46	10	0.600264790171734	0.820030933734832
X1969821	Approximate.altitude	3100	0.822652910906414	1.55522383713432	46	31	0.600858126692703	0.820719205232226
X110321	Approximate.altitude	 800	-1.44877635980608	2.7399823274444	46	34	0.601000046984239	0.820748788235804
X450378	Approximate.altitude	 550	1.41831263131171	2.68320667643015	46	24	0.601113244438914	0.820748788235804
X2705547	Approximate.altitude	2100	-0.945977634645224	1.78980259430045	46	15	0.60114835438519	0.820748788235804
X1463165	Approximate.altitude	3100	-1.01803138313932	1.92995472061704	46	38	0.601866279839909	0.821239775795845
X283699	Approximate.altitude	2100	-1.81491705599504	3.43981180559142	46	28	0.601776310130843	0.821239775795845
X1290	Approximate.altitude	 650	1	1.89547859683944	46	9	0.60181043728172	0.821239775795845
X485	Approximate.altitude	3300	-0.670124510105793	1.2699121394828	46	15	0.601726570558406	0.821239775795845
X2282656	Approximate.altitude	 700	0.311111111111111	0.59014006593449	46	5	0.602077396638406	0.821359041272215
X571	Approximate.altitude	3100	-1.10174910041023	2.09072355378988	46	20	0.602222455871709	0.821359041272215
X1903056	Approximate.altitude	1300	0.804210555779914	1.52602901291968	46	5	0.602205078704574	0.821359041272215
X252970	Approximate.altitude	 800	-1.50219515039157	2.8518815956629	46	17	0.602381529011028	0.821453794135521
X138074	Approximate.altitude	 650	-1.76553474636298	3.3533144632631	46	34	0.602541924408375	0.82155032167995
X246432	Approximate.altitude	3100	-1.23904258827331	2.35400792295372	46	28	0.602644742742336	0.821568327354904
X1624	Spec.subspecies	graueri	0.92055099104252	1.74944500952445	46	45	0.602753430089619	0.821594327544101
X1301032	Approximate.altitude	 800	-1.20571236565919	2.29426302188484	46	20	0.603207878244576	0.821685725678863
X2060726	Approximate.altitude	3100	0.879143306871764	1.67268891449997	46	30	0.603171352990788	0.821685725678863
X1316593	Approximate.altitude	1000	0.804337866064279	1.52993310400057	46	5	0.603070382665676	0.821685725678863
X1316593	Approximate.altitude	1300	0.804337866064279	1.52993310400057	46	5	0.603070382665676	0.821685725678863
X34038	Spec.subspecies	graueri	-0.845137301350995	1.60842162949095	46	22	0.603268610334253	0.821685725678863
X672	Approximate.altitude	 550	1.27922364393313	2.43645950381398	46	46	0.603550889573032	0.821948092038853
X785	Approximate.altitude	1000	-1.93701466646048	3.6922197913162	46	40	0.603834529720714	0.822090134909341
X1190813	Approximate.altitude	 500	0.792481250360577	1.51031872782662	46	8	0.603772305838031	0.822090134909341
X2587865	Approximate.altitude	1600	1.51240866508975	2.88430335029611	46	31	0.604014577223281	0.822107015603009
X227605	Approximate.altitude	 550	1.16227142889888	2.21718342224119	46	21	0.60411594285749	0.822107015603009
X2124	Approximate.altitude	 700	1.31336942550536	2.50486878710048	46	42	0.604036381483785	0.822107015603009
X1795630	Approximate.altitude	 800	-1.49978600959827	2.86210040473924	46	18	0.604249790784953	0.822167124060025
X169430	Approximate.altitude	3300	0.874321091360805	1.66908036436967	46	16	0.60437467220309	0.822215016286976
X1208324	Spec.subspecies	beringei	-1.01478335084041	1.93937387640674	46	33	0.60477374583025	0.822565331972162
X1642	Spec.subspecies	graueri	0.72087747315487	1.37782929631554	46	16	0.604811616800212	0.822565331972162
X75105	Approximate.altitude	 550	1.34933425222802	2.58162472324306	46	42	0.605175349166443	0.822772011812573
X79885	Approximate.altitude	 700	0.77531368395259	1.48398333619345	46	5	0.605322558865162	0.822772011812573
X2184575	Approximate.altitude	 600	-1.09886908800845	2.10293059531494	46	46	0.60526253182297	0.822772011812573
X2778078	Spec.subspecies	graueri	0.233987939512306	0.447761830366801	46	7	0.605241537485402	0.822772011812573
X193	Approximate.altitude	 550	1.26459491982141	2.42299478918756	46	45	0.605694070714311	0.823063245311173
X785	Spec.subspecies	beringei	-1.68633431404138	3.23368786029593	46	40	0.60598595595139	0.823063245311173
X2124	Approximate.altitude	1800	-1.76934860386326	3.39457176883569	46	42	0.6061652522187	0.823063245311173
X1924733	Approximate.altitude	3300	0.407941885111109	0.782217839348818	46	5	0.605965310621251	0.823063245311173
X42862	Approximate.altitude	1800	-1.41134216340437	2.70584204591206	46	8	0.60591634447072	0.823063245311173
X1868793	Approximate.altitude	 800	1.46846894977313	2.81695825332048	46	6	0.606119070151849	0.823063245311173
X1868793	Approximate.altitude	2100	1.46846894977313	2.81695825332048	46	6	0.606119070151849	0.823063245311173
X2603277	Approximate.altitude	 550	1	1.92414401440877	46	14	0.607209175297656	0.824358613820363
X672	Approximate.altitude	3100	-0.815258142440304	1.57272784699672	46	46	0.608131591066214	0.825066646745341
X1538159	Approximate.altitude	3100	0.843148948175595	1.62552435637228	46	18	0.607910165208208	0.825066646745341
X1702325	Approximate.altitude	3100	-1.37123376506964	2.64592150464666	46	31	0.608219578405946	0.825066646745341
X785	Approximate.altitude	1300	-1.91355155716335	3.6922197913162	46	40	0.608204716197766	0.825066646745341
X500	Approximate.altitude	 400	-1.38285709352969	2.66783947404772	46	43	0.608151290997072	0.825066646745341
X2743090	Approximate.altitude	1600	-1.93311248489665	3.73113532885359	46	31	0.608316913314885	0.825066646745341
X459472	Approximate.altitude	 600	0.922248973921314	1.78026759406263	46	8	0.608360660122001	0.825066646745341
X485	Approximate.altitude	3100	0.785510505754716	1.51783532045089	46	15	0.608718467856959	0.825429805252566
X45361	Approximate.altitude	3300	-0.943837670612978	1.82497826349098	46	40	0.608954698803541	0.825628021093
X240495	Spec.subspecies	graueri	0.775023630122166	1.50048815356092	46	26	0.609411873375455	0.826066120304253
X2059875	Approximate.altitude	1000	0.333333333333333	0.645435223447411	46	5	0.609458032039482	0.826066120304253
X373068	Approximate.altitude	 700	0.942155753302944	1.82507260073226	46	16	0.609608492779531	0.826147917487471
X2124	Approximate.altitude	1000	-1.68159096811395	3.25855192110503	46	42	0.609728844323162	0.826188892219146
X703	Approximate.altitude	1600	-1.95022792270436	3.78136451131765	46	34	0.609940966875995	0.826232089881666
X1896961	Approximate.altitude	 550	0.669851398307671	1.29876319420138	46	10	0.609931407632084	0.826232089881666
X546	Approximate.altitude	1000	-1.76896204450649	3.43724987894501	46	46	0.610701717644598	0.826810491076906
X2220096	Approximate.altitude	 550	1.88981708224958	3.67236079291804	46	34	0.610728691707331	0.826810491076906
X882626	Spec.subspecies	graueri	-0.417816863834764	0.811359069812299	46	6	0.610484552724527	0.826810491076906
